text,label,source,original_liar_label,pred,proba_fake,model_conf
gov deal has the worst record on education in the history of this state,1,LIAR,pants-fire,0,0.31753227511373294,0.6824677248862671
it costs about 40000 a year for a homeless person to be on the streets,0,LIAR,mostly-true,1,0.6810409261021008,0.6810409261021008
new jersey taxpayers will now face the highest tolls in the country,1,LIAR,false,0,0.3189872589655923,0.6810127410344077
fox changed around their poll eligibility criteria on the day they announced who is in and out of their debate,0,LIAR,half-true,1,0.680339653395737,0.680339653395737
general electric hasnt really created any jobs in this country doesnt pay any taxes and theyre making historic profits,0,LIAR,half-true,1,0.6801358426262487,0.6801358426262487
jeff mann has an ethics complaint against him alleging he used county workers for campaign work which is an indictable offense,0,LIAR,half-true,1,0.6798697680541982,0.6798697680541982
rhode islands teen binge drinking rate is double the national average,1,LIAR,false,0,0.32021756701229415,0.6797824329877058
housing prices dropped for the 30 months prior to barack obama taking office and they have stabilized theyve been about flat since the president came in,0,LIAR,half-true,1,0.6791339766633216,0.6791339766633216
as first lady clinton would travel to places that were too small too poor or too dangerous for the president,1,LIAR,barely-true,0,0.32172292215304743,0.6782770778469526
we adopted the modern social security system at a time when the average person died before they were old enough to get social security,0,LIAR,true,1,0.6780858196130398,0.6780858196130398
ukraine was a nucleararmed state they gave away their nuclear arms with the understanding that we would protect them,1,LIAR,false,0,0.32333456593084414,0.6766654340691558
georgia lawmakers are now considering passing the most extreme gun bill in america,1,LIAR,barely-true,0,0.3235212239289303,0.6764787760710698
under obamacare members of congress are required to purchase their health insurance from the new exchanges,0,LIAR,true,1,0.6761340926087666,0.6761340926087666
the first tweet was sent from austin,1,LIAR,pants-fire,0,0.32419345621896023,0.6758065437810398
says barack obama has the legal authority to let in really however many refugees he wants from whatever country,0,LIAR,half-true,1,0.6753161909711317,0.6753161909711317
as a legislator marco rubio flipped on a key vote after making a quick 200000 from selling the house to the mother of the bills lobbyist,1,LIAR,barely-true,0,0.3249924470789919,0.6750075529210081
before the hope scholarship 70 percent of the high school students who made 1400 or above on their sat left the state of georgia now 70 percent of those stay in the state of georgia,1,LIAR,barely-true,0,0.32540017463873855,0.6745998253612615
already the affordable care act is helping to slow the growth of medicares health care costs,0,LIAR,half-true,1,0.6745136558285605,0.6745136558285605
last year korea sold nearly half a million cars in our country the united states you know how much we sell to them six thousand what kind of deal is that,0,LIAR,mostly-true,1,0.6739560060685166,0.6739560060685166
when asked about bills in congress important to the north country derrick responded i just dont know enough about it,1,LIAR,barely-true,0,0.3267943845364804,0.6732056154635195
says over 50 percent of us job growth in june came from wisconsin,1,LIAR,false,0,0.3280918900863154,0.6719081099136845
the obama administration has even joined islamist governments in sponsoring a un resolution that would shred our first amendment by threatening to make discussion of radical islamism potentially illegal,1,LIAR,pants-fire,0,0.3286253527917931,0.6713746472082069
